Timestamp,Latitude,Longitude,Temperature,Humidity,Altitude,MQ2,MQ9,MQ135,PM2.5,PM10
2026-06-01 04:39:00,28.7532372,77.4967498,26,38.3,46,210,282,339,120.4,168.4
2026-06-01 04:40:00,28.7533501,77.4966902,24.3,51.8,47.1,124,222,333,162.5,215.7
2026-06-01 04:41:00,28.7528145,77.4969536,27,36.3,45.9,111,279,283,137.7,174.8
2026-06-01 04:42:00,28.7532636,77.4974006,25.4,67.2,53.5,126,295,221,146,179.9
2026-06-01 04:43:00,28.7528709,77.4961857,30.9,34.1,34.6,84,274,209,103.8,147.3
2026-06-01 04:44:00,28.753109,77.4968925,35.2,46.6,40.1,678,232,599,265.6,349.2
2026-06-01 04:45:00,28.7535443,77.4973158,23.1,44.2,42.3,194,294,312,156.7,190.2
2026-06-01 04:46:00,28.7534972,77.4966785,37.6,80.6,49,67,20,109,17.9,35.7
2026-06-01 04:47:00,28.7526988,77.496984,38.3,74,18.4,22,51,100,13.9,30.9
2026-06-01 04:48:00,28.7530502,77.496206,41.8,31.4,42.1,692,210,657,383.1,435.6
2026-06-01 04:49:00,28.7528957,77.4964163,25.8,34.4,44.5,149,301,320,101.6,171.8
2026-06-01 04:50:00,28.7525981,77.4964569,33.7,86.4,35.5,110,182,285,206.8,274.6
2026-06-01 04:51:00,28.7534182,77.4965062,24.3,83.2,46.4,205,182,760,222.9,275.3
2026-06-01 04:52:00,28.7532654,77.4961093,34.7,52.5,51.7,54,59,217,146.8,450.4
2026-06-01 04:53:00,28.7528769,77.4966891,32.1,47.8,50,697,138,587,378.8,468.9
2026-06-01 04:54:00,28.7533844,77.4976735,30.3,86.7,42.8,245,185,578,282.5,351.2
2026-06-01 04:55:00,28.7531743,77.4969568,33.2,38.5,42.1,670,133,374,250.1,350.7
2026-06-01 04:56:00,28.753044,77.4970604,39.3,57.5,41.4,47,29,69,23.1,40.9
2026-06-01 04:57:00,28.7526029,77.4973046,39.1,36.7,53.5,135,210,755,300.3,351.4
2026-06-01 04:58:00,28.75267,77.4975188,28.2,73.5,54.4,104,170,186,107.4,140.3
2026-06-01 04:59:00,28.7535297,77.4974883,32.3,56.9,21.3,81,82,176,179.1,398.5
2026-06-01 05:00:00,28.7535582,77.4959865,23.1,52.1,45.9,30,23,105,11.9,22.6
2026-06-01 05:01:00,28.7531699,77.4961719,38.4,81.3,56.3,110,168,319,156.9,205.8
2026-06-01 05:02:00,28.753482,77.4964254,28.7,42.1,11.8,190,308,300,196,227.2
2026-06-01 05:03:00,28.7532075,77.4969212,36.7,65.6,43,52,35,84,12.2,29.8
2026-06-01 05:04:00,28.7527505,77.4975749,33.7,74.3,45.5,90,313,250,105.5,163.7
2026-06-01 05:05:00,28.7527279,77.4972485,29.6,70.1,24.7,137,280,284,95.9,138.4
2026-06-01 05:06:00,28.7529187,77.4961786,32.6,87.8,54.4,75,37,247,160.9,398.4
2026-06-01 05:07:00,28.753538,77.4960303,35.6,77.1,5.5,103,149,337,85.9,123.3
2026-06-01 05:08:00,28.7534404,77.4967213,23.5,77.6,4.5,60,57,106,13.2,26.1
2026-06-01 05:09:00,28.7535103,77.4971644,32.6,40.2,47.1,52,62,208,175.1,350.6
2026-06-01 05:10:00,28.7535496,77.4976791,33.6,75.6,42,96,229,283,177.6,238.1
2026-06-01 05:11:00,28.7528143,77.4961991,23.6,54.9,30.6,58,27,103,19.3,35.8
2026-06-01 05:12:00,28.7528591,77.4974649,22.1,37.1,24.6,209,236,314,154.1,217.7
2026-06-01 05:13:00,28.7527098,77.4975525,29.3,76,35.9,108,161,270,189.4,228.9
2026-06-01 05:14:00,28.7534144,77.4975397,36.5,63.6,44.9,52,53,100,5,24.4
2026-06-01 05:15:00,28.7535359,77.4965755,25,76.4,20.8,112,204,318,76.9,140.8
2026-06-01 05:16:00,28.7530306,77.4966666,22.8,50.8,48.4,27,25,132,24.9,39.7
2026-06-01 05:17:00,28.7532586,77.4969262,26.6,44.9,58.3,80,51,167,131.1,299.3
2026-06-01 05:18:00,28.752768,77.4972031,22.8,42.1,10.4,46,57,170,167,454.4
2026-06-01 05:19:00,28.7535842,77.4961772,28.5,36.7,43.4,209,169,569,248.3,307.6
2026-06-01 05:20:00,28.753511,77.4975218,31.5,66.5,59.7,69,80,214,94.6,396.3
2026-06-01 05:21:00,28.7536337,77.4975146,33.2,69,47.2,19,40,62,23.8,34.2
2026-06-01 05:22:00,28.7534561,77.4969893,28,41.2,16.5,93,66,162,170.9,341
2026-06-01 05:23:00,28.7535304,77.4970389,23.1,45.1,43.6,186,241,295,209.9,244.9
2026-06-01 05:24:00,28.7526239,77.4976835,24.5,80.1,41,61,25,108,18,28.2
2026-06-01 05:25:00,28.753373,77.4960461,39,86,40.8,159,232,303,114.7,149.3
2026-06-01 05:26:00,28.7529501,77.4972391,37.8,64,44.2,123,261,294,120.9,156.6
2026-06-01 05:27:00,28.7535717,77.496579,37.1,58,42.6,105,172,216,190.7,227.9
2026-06-01 05:28:00,28.7534444,77.4967414,34.2,44.1,40.9,57,37,214,171,386.9
2026-06-01 05:29:00,28.7535149,77.4966827,28.4,78.9,57,45,47,135,21.9,35.1
2026-06-01 05:30:00,28.7534502,77.4967497,38.3,37.2,24,438,149,451,434.9,509
2026-06-01 05:31:00,28.7528736,77.4974168,33.3,44.9,34.3,43,39,201,163.4,383.9
2026-06-01 05:32:00,28.7534242,77.4964711,40,80,23.7,20,50,73,11.1,24.5
2026-06-01 05:33:00,28.7527141,77.4967906,29.6,30.7,58.4,166,214,535,299.4,362.2
2026-06-01 05:34:00,28.7535099,77.4962054,25.1,31.2,47.8,652,191,610,328.9,406.9
2026-06-01 05:35:00,28.7535084,77.4962867,24.4,41.8,41,217,208,340,210.7,262.9
2026-06-01 05:36:00,28.7528331,77.4972865,29.6,73.1,13,64,51,104,25.2,40.2
2026-06-01 05:37:00,28.7534592,77.49756,25.6,48.8,43.1,156,165,294,153.3,213.3
2026-06-01 05:38:00,28.7530821,77.4975962,41.7,36.1,44.9,215,239,453,262.7,412.4
2026-06-01 05:39:00,28.752921,77.4961108,41.3,63.8,22.6,217,205,503,183.9,269.4
2026-06-01 05:40:00,28.7534295,77.4975203,36.3,86,54.5,208,152,711,312.8,418
2026-06-01 05:41:00,28.75284,77.4969872,41.2,62.6,46.9,125,145,441,195.6,253.3
2026-06-01 05:42:00,28.7526259,77.4966131,21.8,35.3,41.8,387,203,436,456.6,566.9
2026-06-01 05:43:00,28.7528077,77.4970991,33.5,84.2,28.3,55,47,73,14.9,33.2
2026-06-01 05:44:00,28.7529481,77.4966203,24,48,15.7,125,263,336,212.9,272.1
2026-06-01 05:45:00,28.7535156,77.4967296,41.3,70.2,46.2,170,202,357,156.2,195.6
2026-06-01 05:46:00,28.7536111,77.4968431,35.9,38.9,42.6,175,297,181,104.3,145.6
2026-06-01 05:47:00,28.7528877,77.4969875,34.5,68,47.9,242,160,594,279.1,337.6
2026-06-01 05:48:00,28.7532713,77.4976042,25.1,83.4,47.4,328,184,361,143.3,238.3
2026-06-01 05:49:00,28.7530179,77.4961386,28.6,76.7,44.5,45,58,259,149.9,459
2026-06-01 05:50:00,28.7536264,77.4964849,31.8,51.4,44.4,176,226,448,273,415.8
2026-06-01 05:51:00,28.7531679,77.496562,25,34.4,48.6,75,32,234,101.2,268.1
2026-06-01 05:52:00,28.7535808,77.4969372,39.9,39.3,45.8,100,237,329,215.4,281.1
2026-06-01 05:53:00,28.7527163,77.497527,30.3,70,54.9,93,43,168,86,270
2026-06-01 05:54:00,28.7536152,77.4969657,36,74.6,53.6,152,324,249,117.3,155.2
2026-06-01 05:55:00,28.7527776,77.4974244,32.8,60.6,50.2,85,258,203,119.2,175.4
2026-06-01 05:56:00,28.7536204,77.4967027,26.2,30.5,49.8,72,32,271,162.1,366.3
2026-06-01 05:57:00,28.7528746,77.4965315,32,69,40.6,216,252,223,130.1,178.6
2026-06-01 05:58:00,28.7527113,77.4965157,22.6,57.7,41.4,150,294,188,102,155.1
2026-06-01 05:59:00,28.7530521,77.4962772,35.4,77.4,49.1,69,62,87,15.1,38.3
2026-06-01 06:00:00,28.7533582,77.4962104,30.6,61.6,53.8,244,175,665,201.2,269.8
2026-06-01 06:01:00,28.752924,77.4973715,22.8,65.1,34.1,161,148,641,184.6,299.8
2026-06-01 06:02:00,28.7532429,77.4972319,38.6,37,21.4,321,208,293,295.2,435.3
2026-06-01 06:03:00,28.7531371,77.4976804,27,83.9,53.4,137,138,625,243.4,321.5
2026-06-01 06:04:00,28.7530113,77.4963303,32.6,84.3,45.3,253,227,477,224.4,278.1
2026-06-01 06:05:00,28.7532099,77.4968699,37.4,85.5,44.7,118,81,177,154.3,439.5
2026-06-01 06:06:00,28.7528647,77.4969575,39.8,45.3,44.2,293,219,254,161.8,285.5
2026-06-01 06:07:00,28.753342,77.4970338,35.5,54.5,44.8,85,79,217,81.9,308.2
2026-06-01 06:08:00,28.7526038,77.4961381,29.2,51.7,41.1,157,219,302,195.6,251.1
2026-06-01 06:09:00,28.7535693,77.4964525,26.4,47.6,42.2,342,177,322,248.8,391.2
2026-06-01 06:10:00,28.7531588,77.4961663,31.2,83.9,54.3,48,50,110,25.3,34.2
2026-06-01 06:11:00,28.7533518,77.4964359,28.5,61.8,44.4,53,61,62,11.3,31.4
2026-06-01 06:12:00,28.7533791,77.4967293,23.6,32.7,33.7,177,199,243,131.3,179
2026-06-01 06:13:00,28.753299,77.4974996,40.8,69.6,33.5,206,307,294,102.1,167.4
2026-06-01 06:14:00,28.7529777,77.4964651,28.9,38.7,7,55,49,164,115,290
2026-06-01 06:15:00,28.7526648,77.4975503,41.1,48.5,56.7,663,176,486,384,465.5
2026-06-01 06:16:00,28.7532935,77.4976766,35.3,58.5,50.4,192,101,312,178.4,342.2
2026-06-01 06:17:00,28.7529489,77.497275,41.1,70.1,9.9,173,234,297,114.1,164.8
2026-06-01 06:18:00,28.7529361,77.4975651,38.8,54.8,40.4,106,77,242,133.3,385.6
2026-06-01 06:19:00,28.7534993,77.4971155,35.3,59.4,50.9,144,311,256,199.5,237
2026-06-01 06:20:00,28.753361,77.496212,40,48.8,44.9,70,91,165,157.7,443.6
2026-06-01 06:21:00,28.7529162,77.4963241,35.5,71.9,50.1,108,46,218,165.8,378
2026-06-01 06:22:00,28.7529181,77.4974127,33.5,89.8,50.1,82,75,213,147,398.3
2026-06-01 06:23:00,28.7530317,77.4972721,41.1,34.1,32.7,413,163,496,254.2,298
2026-06-01 06:24:00,28.7530273,77.4960224,37.6,41.8,51.4,211,145,541,212.5,308.3
2026-06-01 06:25:00,28.7529034,77.4975265,37.4,50,44.6,158,267,209,145.6,211.4
2026-06-01 06:26:00,28.75273,77.4976265,41.1,33.7,5.5,103,40,245,127.6,345.4
2026-06-01 06:27:00,28.7530451,77.4969057,25.3,88.7,11.2,238,157,581,293,349.2
2026-06-01 06:28:00,28.7535921,77.4973537,28.6,89.3,54.4,18,24,109,13.5,27.3
2026-06-01 06:29:00,28.7533051,77.4959733,37.4,60.8,58.3,107,188,338,135.5,182.4
2026-06-01 06:30:00,28.7535573,77.4974057,31.3,30.6,49.4,698,216,354,442.8,546.2
2026-06-01 06:31:00,28.7532415,77.4960083,22.1,73.1,44.4,45,36,81,5.1,22.1
2026-06-01 06:32:00,28.7529098,77.4963247,23.1,31.7,28.2,191,283,330,147.5,194.9
2026-06-01 06:33:00,28.753172,77.4976042,24.4,89.6,45.3,69,43,254,79,269
2026-06-01 06:34:00,28.7525932,77.4969519,26.2,32.4,45.1,178,194,437,238.5,323.7
2026-06-01 06:35:00,28.7528945,77.4972381,27.4,63.2,43,126,152,750,293.8,337
2026-06-01 06:36:00,28.7530485,77.4968721,31.2,36.9,48.2,60,25,78,22.5,33.8
2026-06-01 06:37:00,28.7532049,77.4974087,35.2,69.3,23.2,120,259,200,152.6,206.8
2026-06-01 06:38:00,28.7532869,77.4964827,38.1,58.5,41.1,149,282,236,127.7,170.7
2026-06-01 06:39:00,28.7530798,77.4961559,32.9,85.7,43.4,205,236,236,77.8,132.3
2026-06-01 06:40:00,28.7530556,77.4971897,38.6,70.2,27.2,178,233,269,253.7,344.6
2026-06-01 06:41:00,28.7528176,77.4974225,26.2,89.5,53.6,192,160,199,190.6,259.3
2026-06-01 06:42:00,28.7530905,77.4967386,28.9,70.9,1.7,155,139,441,157.1,211.2
2026-06-01 06:43:00,28.7535539,77.4967218,28.8,83.3,49.8,71,88,176,116.1,318.3
2026-06-01 06:44:00,28.7534375,77.4964253,30,57.6,56.7,60,49,107,17.9,38.6
2026-06-01 06:45:00,28.7527815,77.4974707,35.7,32.6,44.1,34,28,121,27.2,37
2026-06-01 06:46:00,28.752683,77.4976862,31,47.2,42.5,629,129,708,439.7,533.4
2026-06-01 06:47:00,28.7531406,77.4972414,31.6,43.2,53,358,185,677,305.1,396.3
2026-06-01 06:48:00,28.7532691,77.4961712,33.1,64.2,41,200,257,694,260.6,345
2026-06-01 06:49:00,28.7529552,77.4965872,36.6,51.1,52.6,647,213,421,430.4,509.9
2026-06-01 06:50:00,28.7534638,77.4961055,34.6,39.3,18.2,56,25,63,20.5,33.8
2026-06-01 06:51:00,28.7533921,77.4973389,27.3,60,13.1,182,252,235,89,140.2
2026-06-01 06:52:00,28.7533027,77.4972303,24,39.7,20.4,574,123,398,327.7,372.9
2026-06-01 06:53:00,28.7528361,77.4965349,38.1,88.7,14.1,252,171,762,262.9,377.8
2026-06-01 06:54:00,28.752811,77.4968412,23.5,43.2,58.2,205,314,276,176.9,215.3
2026-06-01 06:55:00,28.752619,77.496452,26,51.8,44.3,83,70,252,148.6,302.8
2026-06-01 06:56:00,28.7528574,77.4970584,25,71.9,44.3,105,217,333,104.8,139.2
2026-06-01 06:57:00,28.7530939,77.4968494,26.4,80.5,47.7,211,148,635,164.5,258.1
2026-06-01 06:58:00,28.753493,77.4973172,24.7,83,0.5,112,65,190,172.5,324
2026-06-01 06:59:00,28.7526801,77.4971876,32.9,56.6,42.5,100,76,198,145.6,325.3
2026-06-01 07:00:00,28.7530354,77.4965123,24.4,68.5,52.3,206,251,622,222,308.8
2026-06-01 07:01:00,28.7532646,77.4975624,27.3,54.5,58.9,83,58,189,93.9,339.5
2026-06-01 07:02:00,28.752808,77.4967106,32.2,80.7,41.3,226,241,404,173.9,273.7
2026-06-01 07:03:00,28.7533397,77.4975781,35.8,86.2,48.9,63,64,236,150.6,426.8
2026-06-01 07:04:00,28.7531227,77.4973347,33.9,30,44.9,667,256,494,439.6,510.3
2026-06-01 07:05:00,28.7528483,77.4965103,29.8,33.4,59.9,32,27,102,21.2,28
2026-06-01 07:06:00,28.7532846,77.4974216,37.8,41.4,0.9,43,44,80,19,33.6
2026-06-01 07:07:00,28.7526104,77.4971105,26.7,38,13.7,586,191,689,240.4,306.9
2026-06-01 07:08:00,28.7533838,77.4974813,35.4,87,52.5,180,169,733,297.7,406.9
2026-06-01 07:09:00,28.753406,77.4960288,26.5,35.4,7.2,502,261,665,271.2,365.5
2026-06-01 07:10:00,28.7527048,77.4970654,41.7,34,41.5,693,247,407,312.2,385.5
2026-06-01 07:11:00,28.753052,77.4959791,33.3,44.4,49.2,65,29,70,8.5,23.4
2026-06-01 07:12:00,28.7527823,77.4962046,40.4,66.9,45.7,50,58,134,14.2,28
2026-06-01 07:13:00,28.7536093,77.4966198,26.4,42.5,53.5,209,237,282,156.8,201.1
2026-06-01 07:14:00,28.753143,77.4975967,26.4,48.7,44.6,140,330,317,144.5,193.6
2026-06-01 07:15:00,28.7526487,77.4971364,29.1,45.6,42,60,34,67,18.8,28.2
2026-06-01 07:16:00,28.7528526,77.4964265,40.9,53.1,46.6,224,102,489,218.8,374.8
2026-06-01 07:17:00,28.7534992,77.496224,32,34.4,53.5,657,170,512,354.9,469.3
2026-06-01 07:18:00,28.7530808,77.4973819,32.8,30.2,45.6,318,149,471,251.4,412.2
2026-06-01 07:19:00,28.7534374,77.4972419,38.3,83,58.7,196,363,193,182,213.1
2026-06-01 07:20:00,28.7532965,77.4964543,22.7,34.4,47.9,74,63,176,138,321.4
2026-06-01 07:21:00,28.7536423,77.4963138,29.8,66.5,44.4,83,303,202,152.4,206.5
2026-06-01 07:22:00,28.7532173,77.4974832,37,34,18.3,40,49,68,9.3,26
2026-06-01 07:23:00,28.7536028,77.4976099,28,86.9,56.8,39,58,185,133,299.3
2026-06-01 07:24:00,28.7535371,77.4974508,38,62.8,25.6,112,276,349,126.2,193.5
2026-06-01 07:25:00,28.7532465,77.4972654,24.8,32.1,44.1,220,253,707,306.6,367.2
2026-06-01 07:26:00,28.7533612,77.495979,39.8,51.4,56.9,110,35,186,98.5,347.4
2026-06-01 07:27:00,28.7531362,77.4960857,24,71.4,48.7,93,314,297,165.8,200.6
2026-06-01 07:28:00,28.7534674,77.4969339,26.3,66.2,40.5,165,208,353,109.3,149.3
2026-06-01 07:29:00,28.7531734,77.4963211,28.1,57,9.3,225,248,291,227.7,339.7
2026-06-01 07:30:00,28.7535413,77.4962749,30.7,29.2,47.4,136,350,297,118.8,164.5
2026-06-01 07:31:00,28.7533759,77.4966917,31.2,50.9,40.2,152,167,748,253,358.7
2026-06-01 07:32:00,28.753102,77.4964154,24.5,61,45.2,143,138,429,294.8,387.1
2026-06-01 07:33:00,28.7528704,77.4966317,33.6,76.3,54.4,134,190,698,298.7,384.8
2026-06-01 07:34:00,28.7528611,77.4969736,24.8,54.6,5.5,117,80,232,91.9,322.8
2026-06-01 07:35:00,28.7532687,77.4970787,29.2,30.4,10.6,54,31,125,8.4,17.7
2026-06-01 07:36:00,28.7534069,77.4967983,33.5,33.5,40.4,697,240,535,238.7,339
2026-06-01 07:37:00,28.753151,77.4971088,26.7,69.1,41.4,167,271,298,207.2,268.8
2026-06-01 07:38:00,28.7532542,77.4962725,28.2,72.3,54.6,356,167,462,255.6,387.9
2026-06-01 07:39:00,28.7528947,77.4964858,29.1,40.3,47.8,357,257,478,317.8,427.8
2026-06-01 07:40:00,28.7526712,77.4963612,39,58.3,49.3,75,329,209,141.4,178.6
2026-06-01 07:41:00,28.7528927,77.4964792,26,40.7,45.7,61,75,202,121.4,321.8
2026-06-01 07:42:00,28.7528873,77.4968088,35.7,58.7,49.2,57,46,66,10.2,19.3
2026-06-01 07:43:00,28.7529372,77.4973438,24.8,61.1,49.7,63,38,190,102,274.8
2026-06-01 07:44:00,28.7531606,77.4966387,33.9,65.1,52.5,338,175,494,154.5,278.5
2026-06-01 07:45:00,28.7527465,77.4965783,39.5,39,54.5,299,133,456,225.2,380.7
2026-06-01 07:46:00,28.7528396,77.4968033,32,40.9,43.9,102,67,167,101.2,310.1
2026-06-01 07:47:00,28.7533268,77.4961424,26.3,80.4,52.1,44,33,135,4.9,18.1
2026-06-01 07:48:00,28.7533498,77.4961565,23,77.4,34.6,57,33,270,143.3,443.4
2026-06-01 07:49:00,28.7526665,77.4974939,22.2,40.4,36.2,541,257,560,313.7,355.8
2026-06-01 07:50:00,28.7530334,77.4972792,37.9,76.3,58.3,104,284,214,113.2,174.7
2026-06-01 07:51:00,28.7531758,77.496463,39.6,56,44,76,330,311,95.8,124.7
2026-06-01 07:52:00,28.7530414,77.4976481,28.3,50.7,30.7,112,41,223,162.7,381.9
2026-06-01 07:53:00,28.7528195,77.4965357,27.2,69.9,40.3,180,345,315,143,190.2
2026-06-01 07:54:00,28.7530427,77.4971203,41.6,46.3,50.2,528,154,688,254.8,313.6
2026-06-01 07:55:00,28.7535466,77.4961703,24,61.2,43.7,356,244,408,245.1,390.5
2026-06-01 07:56:00,28.7532155,77.4967679,41.3,31.5,2.9,123,301,339,138.8,173.1
2026-06-01 07:57:00,28.7533309,77.4965179,34.3,72.7,52.7,181,360,355,148,204.6
2026-06-01 07:58:00,28.7535048,77.4961607,37.2,40.9,30.8,26,34,123,9.4,22.1
2026-06-01 07:59:00,28.7533978,77.4971693,32,42.9,12.8,46,57,204,145.7,455.6
2026-06-01 08:00:00,28.7529952,77.4971875,27.2,54.1,55.4,40,62,77,16.5,31.7
2026-06-01 08:01:00,28.7526032,77.4973143,23.7,47.4,54.7,62,37,101,28.2,34
2026-06-01 08:02:00,28.7529717,77.4968106,25.9,86.2,41.5,77,39,256,127.5,367.8
2026-06-01 08:03:00,28.7533847,77.4973551,28.8,37.9,41.8,450,257,644,289.2,362
2026-06-01 08:04:00,28.7534951,77.4968098,27,35.8,49.7,663,236,657,436.4,512.9
2026-06-01 08:05:00,28.7536092,77.4966851,37.7,42,46.6,163,295,278,148.6,175.8
2026-06-01 08:06:00,28.7530469,77.4963728,23.6,69.5,56.7,98,351,230,143.6,186.3
2026-06-01 08:07:00,28.7533895,77.4964661,41.3,71.6,1,207,238,240,178.9,238.2
2026-06-01 08:08:00,28.7531807,77.496838,38.5,81,31.9,101,235,194,172.2,227.3
2026-06-01 08:09:00,28.7532386,77.4975105,39.4,86.7,55.5,37,56,102,16.3,32.3
2026-06-01 08:10:00,28.752826,77.4973149,39.3,60.3,42.9,383,230,321,197,346.8
2026-06-01 08:11:00,28.7528291,77.4960788,32.7,54.5,41.2,27,50,106,15.5,30.5
2026-06-01 08:12:00,28.753053,77.4973077,41.1,73.2,53.8,79,194,229,130.4,164.5
2026-06-01 08:13:00,28.7526293,77.4964179,27.5,62.2,47.5,96,71,232,115.5,352.1
2026-06-01 08:14:00,28.7529453,77.4965228,36.4,52.4,48.6,149,299,233,155.5,221.9
2026-06-01 08:15:00,28.7533169,77.4966374,36.7,78.5,41.7,213,175,489,282.5,377.2
2026-06-01 08:16:00,28.7530164,77.4967267,22.2,34.5,58.8,646,250,630,406.5,509.2
2026-06-01 08:17:00,28.7527748,77.4966539,33.5,37.7,49.5,351,174,478,342.9,432.6
2026-06-01 08:18:00,28.7530914,77.4975506,29,62.9,41.9,146,299,187,135.2,172.9
2026-06-01 08:19:00,28.7527279,77.4964376,33.7,67.9,35.9,156,293,269,174.3,226.1
2026-06-01 08:20:00,28.7532495,77.4972342,29.7,47.3,47,186,144,405,266.2,372.9
2026-06-01 08:21:00,28.7526282,77.4965611,33.2,82.1,42.8,54,53,204,110.5,367.6
2026-06-01 08:22:00,28.753006,77.4973763,34.4,54.2,28.8,86,75,259,118.6,291.9
2026-06-01 08:23:00,28.7531993,77.4964961,36.3,70.5,41.3,61,27,88,7.4,13.7
2026-06-01 08:24:00,28.7526281,77.4966702,39.9,62.9,32.9,50,55,62,8.8,19.2
2026-06-01 08:25:00,28.7532824,77.4969596,40.7,54.3,11.2,66,33,120,21.4,25.2
2026-06-01 08:26:00,28.7527407,77.4962556,22.3,70.7,50.5,209,238,655,306.8,386.7
2026-06-01 08:27:00,28.7530799,77.4963309,31,88.6,37.4,129,355,337,140,198.7
2026-06-01 08:28:00,28.7526506,77.4970513,35,38.6,0.1,561,257,465,417.5,495.4
2026-06-01 08:29:00,28.7530026,77.4976152,28.2,31.3,49.9,114,286,260,142.9,171.3
2026-06-01 08:30:00,28.7528218,77.4970224,31.1,30.7,57.9,226,155,459,138.5,255.7
2026-06-01 08:31:00,28.7529406,77.4965456,33.3,43.2,38.2,691,218,544,283.9,331.8
2026-06-01 08:32:00,28.7533923,77.4970152,37.8,38.8,8.6,458,189,678,408.6,507.8
2026-06-01 08:33:00,28.752995,77.4960009,25.8,48.9,57.9,234,188,771,252.4,310.5
2026-06-01 08:34:00,28.7533851,77.4972145,22.7,62.3,45.6,21,37,90,9.1,23.2
2026-06-01 08:35:00,28.7534826,77.4973572,24.1,29.6,46.7,49,42,116,29.3,43.7
2026-06-01 08:36:00,28.7528593,77.4961196,28.4,79.7,2.7,137,191,619,165.2,243.5
2026-06-01 08:37:00,28.7526819,77.4971917,39.1,80.4,44,109,240,271,184.4,228.9
2026-06-01 08:38:00,28.7526204,77.4975445,36.5,35.6,43.3,130,310,284,170.1,209.4
2026-06-01 08:39:00,28.7531595,77.4972867,36.6,75.9,43.4,33,32,126,19.1,30.6
2026-06-01 08:40:00,28.7536563,77.4969297,39.6,44.4,4.4,308,208,328,140.5,300.8
2026-06-01 08:41:00,28.7529633,77.497101,30.3,44.2,42.9,120,83,273,143.1,311.2
2026-06-01 08:42:00,28.753276,77.4968615,27,61.3,37.4,210,140,451,212.4,265.8
2026-06-01 08:43:00,28.7534156,77.4965986,23.7,36.2,19.9,601,206,575,410.4,452.6
2026-06-01 08:44:00,28.7532774,77.496314,26.7,32.1,51.3,105,45,277,96.4,275.1
2026-06-01 08:45:00,28.7533898,77.4962443,36.7,46.9,46.6,123,205,322,96.9,143.4
2026-06-01 08:46:00,28.7536062,77.49689,31.4,43.4,48.1,698,162,358,380.4,443.4
2026-06-01 08:47:00,28.7528043,77.4974548,23.4,87.2,43,125,320,312,184,213.9
2026-06-01 08:48:00,28.7526216,77.4963708,34.5,37.2,3.3,103,185,216,105.3,134.9
2026-06-01 08:49:00,28.7527587,77.4973522,24,30.2,45.9,657,248,625,375.3,462.5
2026-06-01 08:50:00,28.7527285,77.4975374,36.7,31.3,14.2,201,226,301,184.2,220.9
2026-06-01 08:51:00,28.7533094,77.4965382,39.4,78.2,34.2,44,84,221,130.9,401.2
2026-06-01 08:52:00,28.7531962,77.4963349,23.9,43.2,21.3,141,183,697,218.6,272.6
2026-06-01 08:53:00,28.7528202,77.4972382,33.3,87.7,44.6,111,51,173,152.5,398.5
2026-06-01 08:54:00,28.7533292,77.4975915,35.9,56.6,41.2,60,62,259,127.7,393.3
2026-06-01 08:55:00,28.7534019,77.4960273,34,47.4,41.8,606,200,548,324.2,413.6
2026-06-01 08:56:00,28.7527718,77.495995,26.8,62,39.7,224,265,265,213.2,262
2026-06-01 08:57:00,28.7532303,77.4975906,22.7,45.8,36.3,23,34,68,10.5,20.9
2026-06-01 08:58:00,28.7533839,77.4961504,22.3,78.7,41.8,191,249,696,245.8,326.1
2026-06-01 08:59:00,28.7527174,77.4966518,31,38.1,40.9,57,37,88,8.9,24.3
2026-06-01 09:00:00,28.7534575,77.4968138,33.6,42.3,55.3,491,238,435,352.6,463
2026-06-01 09:01:00,28.7536092,77.4962417,23.7,67.7,47.9,216,136,446,308.3,370.9
2026-06-01 09:02:00,28.7527042,77.4964834,31,84.4,22,172,124,736,283,352.7
2026-06-01 09:03:00,28.7526249,77.4963716,23.1,61,37.6,208,250,211,85.5,143.5
2026-06-01 09:04:00,28.7529213,77.4973106,37.2,65.6,49.7,266,179,443,200.6,297.2
2026-06-01 09:05:00,28.7533078,77.4963959,33.4,31.6,55.2,26,45,130,13.8,34.7
2026-06-01 09:06:00,28.7536139,77.4964406,31.9,42.8,43.9,175,254,548,195,253.2
2026-06-01 09:07:00,28.7530085,77.4961786,36,42.1,11.4,530,228,541,313.5,382.3
2026-06-01 09:08:00,28.7533585,77.4973186,28,88.1,41.9,46,57,81,16.4,36
2026-06-01 09:09:00,28.7526732,77.4971015,36.1,38.8,41.6,95,212,187,109.8,163.4
2026-06-01 09:10:00,28.7533312,77.4961925,38.1,32.2,48.3,148,200,657,231.9,296
2026-06-01 09:11:00,28.7532563,77.4972415,26.1,63,55.4,116,61,181,148.3,406.6
2026-06-01 09:12:00,28.7527038,77.4964298,39.8,61.4,28.6,97,243,225,188.1,245.5
2026-06-01 09:13:00,28.753419,77.4961139,41.3,34.7,43.9,658,208,406,228.2,339
2026-06-01 09:14:00,28.7534867,77.4960959,29.6,89.8,53,156,330,336,155.4,190.4
2026-06-01 09:15:00,28.7532359,77.4972215,33.1,73.5,17.6,392,239,321,193,310.7
2026-06-01 09:16:00,28.7527301,77.4972824,28.9,52.3,45.9,29,55,90,24,40.6
2026-06-01 09:17:00,28.7536402,77.496685,40.2,79.3,58.3,195,179,494,215.8,285.4
2026-06-01 09:18:00,28.7534299,77.496001,36.4,60.8,39.4,64,39,121,9.5,22.8
